Soil_Moisture,Crop_Growth_Stage,sol_chaud_sec,Mulching_Used,Wind_Speed_kmh,Rainfall_mm,Temperature_C,besoin_eau
48.83,1,11.71793,1,19.0,1265.81,22.9,0
14.79,2,28.153384,1,19.04,2143.25,33.04,1
61.1,1,10.28127,1,2.21,808.12,26.43,0
49.38,0,14.365956,1,7.45,1707.19,28.38,0
18.27,1,32.397772,1,2.29,2082.56,39.64,0
35.29,0,17.698185000000002,1,14.79,1751.03,27.35,0
27.42,2,16.606303999999998,0,11.18,2133.78,22.88,0
58.2,1,8.326559999999999,1,14.71,908.54,19.92,0
20.85,2,27.821225,1,4.82,1865.2,35.15,0
56.61,3,7.089925999999999,0,13.44,1895.29,16.34,1
54.19,1,11.612835000000002,0,17.28,1653.96,25.35,0
14.07,2,26.750009,1,1.63,749.83,31.13,0
28.84,3,14.495292,1,17.91,1023.53,20.37,0
15.47,2,19.095327,1,17.56,1248.42,22.59,0
17.34,2,11.73772,1,6.85,1360.1,14.2,0
21.83,3,21.660907,0,3.4,871.97,27.71,1
17.04,2,24.481496,1,13.96,2457.12,29.51,0
45.64,2,14.171652,1,4.64,650.83,26.07,0
8.95,1,21.16002,1,12.08,2368.24,23.24,0
20.23,3,13.816164,0,19.61,2242.6,17.32,1
46.93,0,14.148462,1,1.76,755.91,26.66,0
59.1,2,11.824190000000002,0,19.02,1442.29,28.91,0
50.79,0,15.545439,0,14.66,1538.35,31.59,1
16.17,3,29.742884,1,8.77,471.4,35.48,1
37.94,1,17.96637,0,15.88,991.32,28.95,0
21.54,1,15.778306,1,17.04,1628.91,20.11,0
55.24,0,7.819571999999999,0,17.45,1159.92,17.47,1
50.53,0,16.527927,0,15.35,1370.75,33.41,1
47.06,0,14.415562,1,0.65,1759.56,27.23,0
12.26,3,25.014674,1,5.56,721.15,28.51,1
49.95,2,14.214199999999998,0,5.58,1639.17,28.4,0
21.27,1,24.650363,1,13.01,791.82,31.31,1
21.44,3,23.002368,1,8.99,476.16,29.28,1
38.32,1,23.975016,0,16.35,1643.74,38.87,0
15.55,3,12.76884,0,17.41,422.79,15.12,1
61.01,0,9.388792,0,12.75,1427.64,24.08,1
63.1,0,5.59404,0,15.95,177.45,15.16,1
49.47,3,21.192282,1,16.66,2412.55,41.94,1
34.22,3,23.141404,1,13.54,399.21,35.18,1
19.14,3,11.085906,1,12.67,2144.08,13.71,1
18.64,2,16.670664,0,6.32,1159.54,20.49,0
27.16,0,15.165288,1,12.89,1560.69,20.82,0
19.26,1,32.425183999999994,1,6.73,1198.5,40.16,0
17.19,3,28.784756,0,7.43,1426.04,34.76,1
33.58,1,21.9186,0,13.86,828.43,33.0,0
44.45,3,11.259985,0,5.6,514.18,20.27,0
43.28,2,21.927951999999998,0,1.24,2242.58,38.66,0
37.38,3,20.501788,0,13.5,2389.53,32.74,1
62.06,2,11.852455999999998,1,10.07,1416.56,31.24,0
21.42,3,27.447994,1,2.79,596.86,34.93,1
58.68,1,15.68094,0,9.7,893.22,37.95,0
47.04,0,17.296736,1,0.53,188.67,32.66,1
53.46,0,5.831462,0,11.24,174.83,12.53,1
17.66,1,17.74427,0,5.72,1890.18,21.55,0
35.7,1,25.88075,1,17.97,1981.39,40.25,0
21.34,1,16.16463,1,10.45,1658.99,20.55,0
16.22,0,26.93527,1,14.58,1013.08,32.15,1
48.68,1,11.747148,1,15.16,2427.44,22.89,0
54.06,0,5.852756,0,15.71,1484.14,12.74,1
13.31,3,25.122762,1,0.93,850.34,28.98,1
8.82,0,29.214072,0,3.08,424.98,32.04,1
13.04,1,30.73166400000001,1,16.94,765.88,35.34,1
55.4,0,16.845420000000004,0,16.09,803.18,37.77,1
52.81,1,7.427706,0,18.09,1747.02,15.74,0
13.57,1,25.851213,0,1.81,402.15,29.91,0
53.85,0,18.653830000000003,0,18.78,1047.38,40.42,1
21.24,1,26.865036000000003,0,11.64,2077.04,34.11,1
50.37,3,13.965882000000002,0,14.78,771.9,28.14,1
19.32,1,14.68376,1,19.4,2047.62,18.2,0
31.56,2,16.507728,1,13.4,1044.88,24.12,0
20.91,3,15.311823999999998,1,2.86,2204.14,19.36,1
15.13,1,21.989817,1,8.02,1944.57,25.91,0
28.89,3,29.496428,0,9.67,759.03,41.48,1
46.29,2,20.323864000000004,1,8.74,390.25,37.84,0
37.57,2,11.424690000000002,0,1.93,871.11,18.3,0
31.54,2,24.720906,0,1.27,1357.77,36.11,0
59.04,1,16.564224,0,17.97,1797.85,40.44,0
63.74,0,15.167558,1,0.64,2084.75,41.83,0
37.37,0,21.882922,1,7.76,1698.71,34.94,0
36.79,1,22.622859,0,7.57,2108.19,35.79,0
14.8,3,32.120400000000004,0,4.16,1603.93,37.7,1
10.48,1,26.462112,0,7.83,1387.87,29.56,0
40.14,0,18.04779,1,8.08,2014.12,30.15,0
37.42,3,20.845398,0,6.02,1671.17,33.31,1
63.98,1,11.324688000000004,0,1.1,1131.68,31.44,0
56.66,0,15.654407999999998,1,18.48,1749.2,36.12,1
48.62,0,17.54627,1,3.35,2076.0,34.15,0
32.35,0,10.58046,1,17.83,344.06,15.64,0
52.64,3,18.550912,0,14.87,2209.68,39.17,1
61.61,1,13.20616,0,16.64,868.11,34.4,0
51.47,2,8.822754000000002,0,7.77,1955.79,18.18,0
49.39,0,6.128870999999999,0,11.36,115.94,12.11,1
52.14,2,7.652814,1,13.17,342.74,15.99,0
14.89,0,34.946166,0,18.76,2192.7,41.06,1
30.32,1,15.657096,1,9.9,1343.85,22.47,0
48.39,3,11.648377,0,7.52,1774.65,22.57,0
10.89,0,19.060629,1,11.87,1803.14,21.39,1
50.54,3,20.689118,1,7.27,530.98,41.83,0
25.84,2,21.187512,0,14.49,1155.42,28.57,0
17.0,3,19.3556,1,11.39,473.11,23.32,1
27.43,1,20.90016,0,19.11,1812.3,28.8,0
55.09,1,18.179568,1,14.62,2017.92,40.48,0
23.32,3,16.378848,0,4.01,620.03,21.36,1
47.68,0,19.01832,0,6.21,2163.42,36.35,1
64.85,1,12.611820000000002,0,1.41,312.69,35.88,0
44.71,2,15.591779999999998,0,8.97,119.4,28.2,0
57.71,2,16.920228999999996,1,19.94,1280.58,40.01,0
57.54,2,9.477072,0,14.53,86.98,22.32,1
19.32,1,22.7921,0,9.7,189.34,28.25,1
62.24,1,10.569023999999995,1,8.95,2003.78,27.99,0
58.75,0,17.065125,0,18.33,650.84,41.37,1
9.25,2,15.808650000000002,0,14.27,2461.62,17.42,1
20.25,2,32.402425,1,19.1,157.29,40.63,1
13.3,1,21.13746,1,17.65,472.67,24.38,0
13.13,0,30.152577,0,12.11,2312.91,34.71,1
62.48,1,11.0684,1,18.58,1813.0,29.5,0
24.44,2,31.047604000000003,0,4.48,2152.47,41.09,1
55.13,0,8.027243,0,17.16,1877.15,17.89,1
44.73,0,6.831371999999999,1,6.68,645.12,12.36,0
20.68,1,26.33424,0,1.81,2309.37,33.2,1
30.2,1,19.92092,1,18.73,1487.7,28.54,0
10.65,3,32.014104999999994,1,8.26,2076.7,35.83,1
22.12,0,26.36238,0,5.81,1670.27,33.85,1
36.67,3,22.577145,0,17.37,627.72,35.65,1
8.93,1,21.000742,0,11.61,1587.67,23.06,1
32.47,0,8.191389000000001,1,16.94,1257.32,12.13,0
9.5,2,32.4714,0,11.01,245.92,35.88,1
52.45,3,9.205679999999996,1,18.19,459.21,19.36,0
40.83,3,13.544013,0,1.49,1993.05,22.89,0
20.15,2,16.41716,0,7.66,1933.58,20.56,0
28.22,2,27.089772,1,9.5,1268.08,37.74,0
28.82,0,17.431981999999998,0,1.87,1063.3,24.49,0
52.48,2,7.085232000000001,1,7.51,779.25,14.91,0
10.4,0,21.97888,0,14.92,56.42,24.53,1
13.58,2,18.485238,1,15.35,1242.89,21.39,0
47.47,3,14.330184,0,5.69,2365.71,27.28,0
42.7,1,18.69126,1,4.2,367.03,32.62,0
32.43,3,15.520829,1,1.97,2323.51,22.97,0
46.88,1,20.376832,1,1.27,1943.4,38.36,0
13.45,0,12.08238,1,14.66,1237.92,13.96,1
29.44,3,9.165744,1,2.67,1049.29,12.99,0
8.16,1,22.372224,1,1.16,675.39,24.36,0
37.08,0,26.20618,1,10.33,1614.43,41.65,1
23.02,3,18.598368,0,0.86,864.83,24.16,1
17.21,0,11.963155,1,18.66,725.55,14.45,1
13.23,2,35.792625,0,5.04,1782.4,41.25,1
28.59,3,21.680076,0,13.17,1863.65,30.36,1
18.3,0,27.81885,1,1.53,811.35,34.05,1
40.88,2,9.157687999999998,1,17.21,445.69,15.49,0
64.99,2,7.191054000000001,1,3.65,455.99,20.54,0
44.51,0,22.673214,0,11.92,980.62,40.86,1
27.09,3,30.250359000000003,0,3.31,1811.62,41.49,1
42.66,3,22.569024,0,4.01,2163.57,39.36,1
62.82,3,6.3466260000000005,0,7.68,283.18,17.07,1
42.01,0,7.103775000000001,0,10.12,2088.39,12.25,1
55.18,1,7.413228,0,9.04,259.36,16.54,0
48.97,0,20.110923,1,1.72,1002.22,39.41,0
10.48,2,21.135672,1,11.82,580.49,23.61,0
35.24,1,11.378332,1,8.77,677.83,17.57,0
63.81,1,4.809651,0,8.12,2424.26,13.29,0
50.21,0,16.540238,1,11.33,999.33,33.22,1
63.3,2,5.78759,1,1.22,1967.84,15.77,0
52.5,3,16.444499999999998,0,4.81,622.62,34.62,1
34.15,2,9.805065,0,14.86,2137.53,14.89,0
17.78,3,18.959932,0,10.76,820.44,23.06,1
9.87,1,22.505461,0,6.21,1803.95,24.97,0
47.6,2,18.21948,1,5.5,831.46,34.77,0
12.83,2,34.100904,1,2.06,1297.76,39.12,0
8.66,1,14.541328,0,8.21,2325.87,15.92,0
17.13,2,24.637251,0,13.44,499.89,29.73,1
37.3,2,10.43955,1,2.34,1554.58,16.65,0
34.33,0,14.178153000000002,0,12.39,31.13,21.59,1
29.77,1,12.838044,1,13.83,1956.35,18.28,0
27.88,3,18.037212000000004,0,2.81,1911.33,25.01,0
28.45,2,13.000635,1,5.61,425.22,18.17,0
10.31,1,18.242946,0,8.64,845.57,20.34,0
54.96,3,6.954176,0,8.64,1575.25,15.44,0
17.61,0,21.734482,1,17.27,1748.12,26.38,1
32.33,3,11.673075,0,13.9,2245.53,17.25,1
53.74,2,7.359966,1,7.05,2302.09,15.91,0
25.68,2,30.827936,0,18.27,57.5,41.48,1
63.83,0,7.385914000000001,0,5.0,1418.13,20.42,0
33.61,1,11.611610999999998,0,3.54,1216.88,17.49,0
15.71,3,11.345434,1,0.78,935.96,13.46,1
58.34,0,10.523316,0,18.53,1160.86,25.26,1
12.44,0,35.523092000000005,1,11.21,765.07,40.57,1
24.73,1,11.629215,0,4.18,918.65,15.45,0
43.97,3,7.2839,1,5.66,2126.11,13.0,0
32.62,0,19.546938,1,15.7,725.75,29.01,0
40.42,1,22.920426,0,19.65,2336.83,38.47,0
40.98,2,14.660568,1,2.83,1787.67,24.84,0
59.37,2,4.985301,1,17.29,1762.07,12.27,0
45.71,0,14.924320999999996,0,7.41,1107.5,27.49,0
21.92,1,20.566272,1,8.37,2175.99,26.34,0
42.03,2,20.759057,1,16.44,2167.61,35.81,0
27.01,3,17.422713,0,16.43,193.53,23.87,1
12.22,3,17.38044,0,8.27,1993.29,19.8,1
33.96,1,9.21258,1,15.75,805.73,13.95,0
29.34,1,19.240718,1,18.82,525.64,27.23,0
14.38,0,26.9703,1,9.34,558.53,31.5,1
58.88,1,12.833552,0,8.5,348.96,31.21,0
55.06,3,6.11184,1,15.94,1408.01,13.6,0
19.06,1,29.292186,1,17.9,860.77,36.19,1
34.98,3,9.661972,1,7.89,306.29,14.86,0
38.66,1,14.181808000000002,0,18.32,1676.62,23.12,0
45.53,3,6.650787,1,8.78,1219.81,12.21,0
49.19,1,7.123562,1,14.43,597.77,14.02,0
35.15,0,11.543300000000002,1,13.93,2084.06,17.8,0
62.53,1,9.899574,1,8.79,830.54,26.42,0
59.8,0,6.90636,1,12.62,1321.21,17.18,0
22.19,0,22.323689,0,4.52,1406.5,28.69,1
29.59,1,18.651609,0,2.93,2278.1,26.49,0
64.41,2,12.509885,0,12.71,1003.03,35.15,0
48.7,0,13.794569999999998,1,9.67,50.1,26.89,1
20.75,1,13.543825,0,3.49,621.71,17.09,0
32.98,0,24.100392000000003,0,15.14,2275.3,35.96,1
21.09,3,29.023098,1,7.42,466.53,36.78,1
27.52,2,15.061344,0,9.43,136.08,20.78,0
53.41,1,9.872421,1,18.37,2100.74,21.19,0
57.6,3,7.186799999999999,0,19.85,1902.14,16.95,1
58.12,3,6.541656000000001,0,1.5,208.0,15.62,1
49.2,0,15.61592,1,2.43,1326.13,30.74,0
46.27,1,7.355636999999998,0,16.86,830.54,13.69,0
8.58,3,29.345820000000003,1,5.52,1934.78,32.1,1
49.78,2,7.211592,0,3.6,2323.14,14.36,0
51.06,1,7.155027999999999,0,12.83,275.2,14.62,1
9.65,3,30.728035,1,13.33,1343.16,34.01,1
52.13,3,15.002458,0,1.46,1596.28,31.34,1
33.7,3,9.8124,0,9.73,1722.57,14.8,0
46.71,3,8.030802999999999,1,18.51,1402.66,15.07,0
60.71,0,7.378662000000001,1,0.81,1193.31,18.78,0
52.47,3,11.592567000000004,1,5.67,1345.83,24.39,0
27.16,0,10.904148,0,2.78,944.74,14.97,0
38.63,0,20.546675999999994,0,18.04,922.22,33.48,1
24.07,2,9.673482,0,14.85,1894.31,12.74,1
18.3,0,23.84006,1,14.12,388.46,29.18,1
64.2,3,12.2615,1,4.3,2291.4,34.25,0
54.85,1,13.526940000000002,0,16.69,1647.86,29.96,0
32.12,2,8.288148000000001,1,2.49,1061.09,12.21,0
21.39,3,9.653308,0,3.85,2116.88,12.28,1
61.21,3,8.312697,1,15.84,2326.14,21.43,0
15.62,0,26.36875,0,15.66,715.48,31.25,1
58.84,2,13.549872,1,17.4,829.13,32.92,0
41.17,1,15.925281000000002,0,14.25,319.9,27.07,0
59.07,0,7.371493000000001,0,19.1,1615.51,18.01,1
36.68,1,17.261032,0,6.37,211.66,27.26,0
43.5,2,10.667199999999998,0,18.93,825.7,18.88,0
58.37,3,13.19671,0,17.57,2322.44,31.7,1
36.25,2,26.704875,1,12.57,230.01,41.89,1
53.2,0,11.04012,0,16.3,680.37,23.59,1
55.34,3,16.50187,0,10.25,926.71,36.95,1
21.42,0,27.361556,0,10.21,1515.05,34.82,1
59.4,0,9.85362,1,12.0,1508.69,24.27,0
43.9,3,10.72632,0,8.79,102.95,19.12,1
63.82,3,7.185348,1,18.02,2021.2,19.86,0
45.64,0,10.997028,1,15.17,1418.85,20.23,0
22.28,3,14.051775999999998,0,16.17,1601.72,18.08,1
34.89,3,11.146832000000002,0,19.21,633.6,17.12,1
53.92,3,9.824256,1,8.77,421.14,21.32,0
58.06,1,16.679538,0,10.98,362.15,39.77,0
24.18,3,22.965878,1,7.35,565.36,30.29,1
14.97,0,15.679532000000002,0,7.86,907.81,18.44,1
13.78,3,29.409642,1,5.85,1881.45,34.11,1
34.92,1,11.655828,1,18.51,502.82,17.91,0
34.44,2,20.762852,0,6.23,301.1,31.67,0
20.5,2,26.505300000000005,1,13.55,402.92,33.34,1
63.84,0,12.164223999999995,0,9.29,517.94,33.64,1
49.61,2,18.855938,1,17.6,106.65,37.42,1
12.72,1,34.065384,0,1.82,864.82,39.03,1
13.01,3,21.547423,1,10.24,674.19,24.77,1
9.5,0,34.77915,1,1.08,2094.55,38.43,1
19.23,3,21.08097,0,14.47,669.42,26.1,1
56.22,2,15.467473999999998,1,2.47,344.71,35.33,0
61.89,2,5.8651290000000005,1,6.67,1170.79,15.39,0
57.02,0,17.424091999999998,0,19.74,2330.73,40.54,1
34.21,0,19.026468,0,5.59,1812.49,28.92,0
63.26,0,5.176666000000001,1,15.19,1133.74,14.09,0
55.99,0,14.642127,0,6.96,1880.94,33.27,1
43.59,0,22.293232000000003,0,18.43,1871.44,39.52,1
30.43,0,8.619723,0,6.87,1411.97,12.39,0
25.02,3,13.698846,0,9.74,1085.93,18.27,0
16.71,1,26.477891,1,16.98,61.66,31.79,1
10.65,1,26.742455,0,0.51,219.5,29.93,1
58.4,2,12.238720000000002,0,5.87,246.29,29.42,0
12.89,2,27.822934,1,10.05,2358.4,31.94,1
21.13,3,17.375061,1,10.23,1551.25,22.03,1
59.94,0,9.630424,1,11.58,387.89,24.04,0
34.99,3,26.498075999999998,1,13.58,104.39,40.76,1
61.08,1,14.213584,0,3.45,216.02,36.52,1
46.24,0,21.917952,0,19.18,1489.13,40.77,1
32.4,2,19.74596,1,6.45,1914.35,29.21,0
22.78,3,18.347472,1,13.24,1051.95,23.76,1
24.78,3,12.734746,1,17.27,58.59,16.93,1
24.69,1,16.349801,0,3.08,1441.68,21.71,0
33.27,2,23.315462,0,11.98,3.42,34.94,1
25.34,0,11.16167,1,2.81,941.56,14.95,0
23.17,0,17.709315,0,18.69,2258.24,23.05,1
55.76,0,17.373048,1,11.38,2134.38,39.27,1
15.56,1,19.539416000000003,0,6.65,1384.28,23.14,0
54.8,3,7.561960000000001,1,3.92,1699.38,16.73,0
23.68,3,21.316176,1,15.71,1107.23,27.93,1
59.33,0,12.790715000000002,0,2.19,1340.29,31.45,1
10.46,3,31.544941999999995,0,16.67,1214.95,35.23,1
46.58,1,20.427808,1,4.66,419.3,38.24,0
53.65,2,6.77637,1,16.51,1081.67,14.62,0
11.15,3,25.135665,1,16.51,1962.29,28.29,1
21.48,1,13.254176,1,16.25,176.3,16.88,1
32.88,3,9.43036,0,5.94,1148.36,14.05,0
41.56,3,16.316448,0,18.05,155.86,27.92,1
28.18,2,22.242654,0,19.02,1369.83,30.97,0
17.85,3,34.166185000000006,1,2.38,895.52,41.59,1
9.5,2,13.36685,1,10.42,2023.86,14.77,0
10.59,0,21.72663,0,16.08,438.95,24.3,1
56.08,1,17.58996,1,3.48,286.16,40.05,0
21.88,1,9.616572,0,18.07,2084.65,12.31,1
53.96,2,14.152696,1,17.35,385.37,30.74,0
39.59,3,22.242962,0,16.05,339.49,36.82,1
43.75,0,14.158125000000002,1,17.26,1265.12,25.17,0
57.98,1,7.3535,0,16.29,1116.07,17.5,0
35.05,2,21.84918,0,16.66,1564.17,33.64,0
62.75,0,11.033450000000002,1,4.2,1734.65,29.62,0
24.75,0,10.331825,1,5.83,449.1,13.73,1
22.4,3,18.99648,1,7.49,2434.96,24.48,1
51.17,0,18.999753,0,0.99,95.17,38.91,1
40.13,3,11.79439,1,5.58,1647.06,19.7,0
33.38,2,25.861884,0,12.14,530.29,38.82,0
27.52,3,14.691696,0,12.51,1481.3,20.27,1
59.54,2,12.194643999999998,1,5.06,1145.4,30.14,0
23.63,2,16.839585000000003,1,19.19,1687.24,22.05,0
19.44,0,19.592192,0,6.27,420.35,24.32,1
60.17,0,15.792595,1,9.0,558.93,39.65,0
56.26,3,17.876538,1,3.45,1854.24,40.87,0
44.83,3,13.599405,0,2.74,408.55,24.65,0
54.17,3,14.583105999999995,0,14.94,1925.84,31.82,1
20.9,0,31.63209,1,19.13,438.31,39.99,1
33.43,2,24.537702,1,9.19,1321.91,36.86,0
48.97,1,17.727822,1,5.78,4.81,34.74,0
28.67,2,21.292005000000003,1,15.29,1382.38,29.85,0
11.5,2,30.09885,1,19.86,1794.64,34.01,1
31.22,3,15.179746,1,7.48,767.81,22.07,0
17.04,1,10.851168,0,5.48,1449.43,13.08,0
8.16,0,23.382464,0,12.68,1584.81,25.46,1
61.01,0,10.714452,0,17.92,661.04,27.48,1
13.27,0,27.267912,0,2.53,425.23,31.44,1
35.49,2,22.088224,0,9.67,2030.45,34.24,0
14.83,1,33.744354,0,8.19,574.64,39.62,1
22.76,1,19.279104,1,5.32,2229.81,24.96,0
58.78,2,9.620748,0,17.79,504.31,23.34,0
11.93,3,13.360219,0,18.59,770.7,15.17,1
58.06,2,8.731908,0,7.08,905.26,20.82,0
55.2,2,9.488639999999998,1,6.96,2115.66,21.18,0
64.84,0,14.672267999999995,0,11.43,1715.04,41.73,1
63.22,1,6.87786,1,13.3,598.64,18.7,0
47.14,2,11.703204,1,17.97,2213.5,22.14,0
41.12,1,24.706048,0,10.38,453.31,41.96,0
57.69,3,7.213855000000001,1,9.8,1013.34,17.05,0
62.97,1,8.479869999999998,0,7.54,586.73,22.9,0
9.63,1,12.10958,1,18.5,2306.96,13.4,0
23.66,1,14.23741,0,2.97,1337.96,18.65,0
28.74,1,9.712738,0,1.35,2000.12,13.63,0
42.19,3,10.585011,0,9.98,1720.61,18.31,0
42.84,2,13.449747999999998,1,8.95,498.16,23.53,0
57.1,0,5.366789999999999,1,8.13,248.59,12.51,1
42.78,0,23.071104,1,15.48,1071.25,40.32,1
30.03,3,18.702981,1,7.04,1317.23,26.73,0
10.71,1,29.581777,1,17.29,1942.38,33.13,1
52.28,2,17.670716,1,14.06,1043.6,37.03,0
62.9,3,11.63085,1,19.46,1141.9,31.35,1
40.92,1,21.174272,1,11.19,372.05,35.84,0
33.69,3,13.759325,0,19.04,1540.63,20.75,1
22.23,2,25.321912000000005,0,2.6,1799.02,32.56,1
34.82,0,23.875434,0,3.03,750.3,36.63,1
56.06,2,17.18054,1,13.33,1390.51,39.1,0
12.04,2,32.615568,1,9.38,507.78,37.08,0
38.2,2,20.04792,1,4.52,1015.23,32.44,0
38.38,2,8.146164,1,18.77,1439.42,13.22,0
30.73,1,9.296034,0,10.17,715.73,13.42,0
63.4,3,13.41024,0,5.24,1255.45,36.64,1
63.1,2,7.47225,1,9.12,1897.53,20.25,0
37.73,0,12.727988000000002,0,19.88,1317.38,20.44,1
45.53,2,17.000087,1,1.65,1022.93,31.21,0
33.36,3,10.709048,0,4.58,643.24,16.07,0
45.08,3,9.665920000000002,1,15.65,1330.3,17.6,0
40.71,0,16.820573,0,9.24,1009.98,28.37,0
15.66,2,29.544302,0,15.55,1880.59,35.03,1
30.68,3,19.069932,1,6.22,691.26,27.51,0
62.77,2,7.427384999999999,1,5.4,311.08,19.95,0
57.19,0,10.44564,1,5.65,304.22,24.4,0
10.6,2,17.46876,1,7.24,1612.14,19.54,0
58.28,3,10.713696,1,4.15,2306.93,25.68,0
49.34,3,8.445022,0,9.41,860.53,16.67,0
25.02,0,23.551218,1,18.39,1177.52,31.41,1
31.6,3,13.509,0,1.79,1944.19,19.75,0
57.68,2,11.4264,0,17.84,2436.67,27.0,0
15.0,0,31.399,0,9.77,518.12,36.94,1
40.59,0,19.848880999999995,0,14.56,1017.13,33.41,1
40.82,0,9.078212,0,18.27,704.57,15.34,1
41.86,2,12.657078,0,17.97,1794.58,21.77,0
26.23,1,25.044915000000003,1,4.07,718.56,33.95,0
10.7,2,13.07352,1,9.34,1834.46,14.64,0
25.13,1,27.32755,0,8.41,1353.47,36.5,0
46.28,3,16.379228,0,7.3,73.29,30.49,1
15.63,1,22.822085,0,6.55,1147.04,27.05,0
49.56,0,9.059024,0,2.52,1783.96,17.96,0
31.08,0,24.91458,1,1.79,1671.27,36.15,0
33.03,1,17.298350999999997,0,7.56,1514.4,25.83,0
18.94,3,11.170068,1,3.28,1202.36,13.78,1
26.17,2,29.31051,0,13.37,1821.3,39.7,0
46.94,2,20.486466,0,1.03,993.86,38.61,0
53.97,1,10.006922,0,6.67,1305.79,21.74,0
49.01,0,17.392689,1,4.07,1152.99,34.11,0
20.28,3,14.891696,0,9.21,2044.13,18.68,1
23.82,0,10.223356,1,4.61,182.26,13.42,1
39.53,3,8.314625,1,11.01,314.68,13.75,0
42.05,0,20.54907,1,11.11,1170.25,35.46,1
47.92,3,17.061407999999997,1,3.0,2257.51,32.76,0
43.36,1,16.267008,1,11.33,1726.08,28.72,0
12.87,0,18.018484,0,13.35,638.67,20.68,1
17.32,1,25.539852,1,5.25,1574.38,30.89,0
24.7,2,11.17452,0,19.14,967.66,14.84,1
8.48,2,35.061312,0,1.64,2154.27,38.31,1
34.51,2,15.881325,1,10.78,1282.32,24.25,0
64.19,0,5.804801,1,12.85,2058.78,16.21,0
19.36,3,21.89376,0,19.05,263.62,27.15,1
25.45,0,31.035165000000003,1,5.0,1874.16,41.63,0
62.47,0,6.001047,1,9.75,2256.29,15.99,0
14.92,3,34.661592,1,19.78,2356.9,40.74,1
61.83,3,9.168434,1,15.35,500.77,24.02,0
16.14,3,32.185468,1,17.13,599.94,38.38,1
8.42,2,37.309692,0,13.91,696.71,40.74,1
12.26,2,15.995002,0,8.33,997.64,18.23,0
52.72,0,9.560016,1,19.58,497.92,20.22,0
14.13,3,18.582268,0,9.37,1479.04,21.64,1
9.42,0,11.41308,1,5.81,608.26,12.6,1
53.5,2,17.26545,1,5.82,1956.6,37.13,0
38.1,0,14.80029,1,1.84,670.7,23.91,0
55.37,2,6.533832,1,10.1,1127.75,14.64,0
38.54,3,14.154238,1,2.04,905.11,23.03,0
51.62,2,8.147192,1,11.57,1535.56,16.84,0
28.25,2,10.05935,1,3.66,2402.73,14.02,0
15.49,3,27.0432,1,11.31,1176.57,32.0,1
22.11,1,25.750434,0,10.8,691.11,33.06,1
10.91,3,33.827473,0,5.78,1319.34,37.97,1
26.31,0,29.925509,1,8.22,1495.92,40.61,0
64.28,3,12.048355999999998,1,7.7,468.63,33.73,0
24.9,3,10.01083,0,1.31,808.44,13.33,1
55.76,1,9.90976,1,10.64,698.37,22.4,0
27.6,3,11.06272,0,11.72,2004.16,15.28,1
29.32,1,10.220328,1,11.28,650.71,14.46,0
40.52,0,21.478228,1,11.23,1419.57,36.11,1
57.1,2,8.63148,1,14.03,2113.36,20.12,0
11.31,1,14.447601,1,10.37,72.37,16.29,1
20.43,0,31.780258,1,6.03,2362.34,39.94,1
61.45,2,5.628299999999999,1,17.58,284.24,14.6,0
51.26,2,20.27584,1,9.65,582.28,41.6,0
35.7,3,25.67499,1,19.87,257.78,39.93,1
47.58,1,19.793792,0,9.51,988.18,37.76,0
61.06,1,6.257657999999999,0,13.48,1058.71,16.07,0
12.75,1,31.21805,0,4.89,911.43,35.78,1
56.31,0,13.050203,1,3.2,1153.31,29.87,0
32.4,3,19.2322,1,1.18,1417.66,28.45,0
26.54,3,23.161938000000003,1,5.81,1089.83,31.53,0
24.34,0,16.319862,0,14.18,1190.9,21.57,1
9.49,2,36.050133,0,14.62,17.4,39.83,1
51.21,0,9.118851,0,4.6,1418.54,18.69,0
24.63,1,12.827974,0,12.72,1312.78,17.02,1
56.7,1,14.804269999999995,0,4.28,2293.94,34.19,0
25.82,3,16.037716,1,3.53,1902.55,21.62,0
40.16,0,17.814368,0,2.41,258.75,29.77,1
58.99,2,9.969531,1,13.39,928.45,24.31,0
57.82,2,12.14784,1,8.53,1312.11,28.8,0
30.52,2,24.957216000000003,1,6.5,1943.71,35.92,0
18.2,1,15.067560000000002,1,8.97,315.7,18.42,0
25.23,1,29.481811,1,13.74,779.74,39.43,0
59.97,2,13.434068,1,9.53,1769.61,33.56,0
38.12,1,10.377276,1,12.44,1849.78,16.77,0
37.15,3,20.30055,0,18.55,324.51,32.3,1
45.83,0,8.981386,0,8.79,52.29,16.58,1
39.44,1,14.661576000000002,1,7.42,1426.64,24.21,0
59.61,0,6.922846000000001,0,10.56,192.11,17.14,1
36.34,0,25.062942,0,18.15,469.11,39.37,1
39.86,1,21.421868,1,14.67,726.97,35.62,0
24.08,2,31.643456,1,9.66,2175.18,41.68,0
25.24,0,14.817432000000002,0,0.56,1883.29,19.82,0
39.74,0,9.093234,0,10.68,174.33,15.09,1
30.06,1,11.603046,1,14.1,96.81,16.59,0
51.12,2,19.7964,1,5.6,1576.92,40.5,0
44.26,3,8.05443,1,3.17,1087.48,14.45,0
28.49,3,18.256503,0,15.66,2016.42,25.53,1
33.88,0,22.487412,1,6.89,756.01,34.01,0
32.99,3,21.034439,0,16.68,1960.49,31.39,1
46.07,3,10.435455,1,11.21,1919.85,19.35,0
